Text,Label
"1. he didnt joke about rape he just said kill all women and got banned2. saying men dont get scared to go out at night doesnt prove anything3. you literally said ""men werent getting killed and raped...""",1
"&amp; Pakistan, where men dress little boys like girls, to sodomize them, they think is normal. We need to #walkaway from these horrible backwards cultures &amp; stop bringing them to . We don’t need their shitty customs here. America First!",1
"Look at how you are dressed like a prostitute, anyway that's what you are.",1
"You are a male ignorantly mansplaining women's issues to a woman.Your prerogative to tweet such misogynistic drivel, as it is mine to point it out.",1
I'm obsessed. the blond girl tho all of them in fact,0
"like i understand the culture i understand you are told this fantasy everything is better with and about women, but im going to be the honest one here: women suck too they are human",1
No its not your bank account Your driving licence anything with mr is owned by the state your first name is who you are as a living man/woman,0
You look like a prostitute whore Nancy.,1
calm down candi bitch has been dealt with by all the streamers and still thinks she’s bad daft fucking slag,1
"Yikes. I’m so happy I’m not muslim. A women saying she got domestically abused and felt her lowest, and a bunch of bearded extremists call her a feminazi? I hope more women will understand that it’s not culture it’s the religion itself.",1
i’m convinced this woman has a secret stan acc like her tweets bye she’s using stan language,0
Imagine a conversation with that bint deary me,0
I ain’t downing on her. But let’s not pretend she’s some scholar or anything. Just a grade B gold digger soft core model that Trump literally picked out of a catalog.,1
"no offense but if a tall gorgeous italian woman told me she not only gets turned on making out with me For The Scene but also constructs feature length spank bank fantasies about me, i would simply cut the camera and eat her tf out",1
"When you back young women into a corner - making clear that men can harass, assault and rape them with little to no consequence - don't be surprised when they finally do something about it",1
"Ladies, invest your money in stocks. Play the market like men do. Trade options. It’s not hard, it doesn’t make sense to anyone at first but you can trade fake money until you get the hang of things. And you don’t need a lot to start!!!! Let’s get this bag in 2021",1
It took all but 3 tweets for you to call me racist and sexist. Wow. You fail to see real issues and blame everything on racism and sexism and identity shit. It’s a tiring gimmick. This. Is. Why. You. Lose.,1
EXACTLY. I thought the same thing as I watched the video. The white male doctor who killed Dr Susan Moore is a Derek Chauvin. Male doctors routinely dismiss women's pain and the seriousness (or validity) of their illnesses. #Patriarchy is killing us. #BLM #SayHerName,1
The way men feel comfortable patronizing women to this degree...,0
#SaudiArabia: The family of #WomensRights activist Loujain Al-Hathloul condemns potential 20 year jail sentence,1
yes sure women will totally hop on the bandwagon of not calling male violence what it is...male violence. sex based violence all over the globe. from menstruation ostracism to killing female fetuses.#notallmen eh? are you also selling all lives matter?,1
Free early screening of Wonder Woman AMC Theatres,0
"God Told me ""Do Not Go Into the New Year with any of those Evil Women as Members who Want to Ruin the Lives of your Friends and Family (For their Own Selfish Political Agenda) they have Caused Much Harm (and Don't Deserve it"" Steve D",1
This video worths 2 minutes of attention to get a glimpse of reactionary backlash against Feminism in Nepal. In which it can be observed; how women not fitting into the traditional profile of the conservatism framework - the female role of mother and wife-- are brutally bewitched,1
new PR on the exercise bike today. feels good man. sugar free treats as a reward.,0
"Women, we are complicated creatures. Most times we say we hate sumn or we don't want you to do sumn just to see your reaction; thanks to the ridiculous hormones but those times exclude sex. My dear when it comes to sex, listen before you're branded a rapist",1
I just want someone's dad to sodomize me,0
#askbruce hi Bruce does Dominick Mysterio still call you the sweaty fat guy,0
"Such a beautiful girl, I’m so sorry. Sleep tight Fern.xx",0
Is it necessary to show your skin on soc med to be called an empowered woman?,1
"With a little smirk Ruby let's her tongue go and almost idly slaps her across the face, turning her head to the side despite the solid grip the man destroying her ass had on the redheads hair.""Good slutbag.""",1
She is just settling after riding all that famous cock-carousel. Sad.,1
You have a culinary degree? Your husband needs to eat whatever the fuck you cook for him.,1
"Note: I'm not now nor have ever been in a gang of any sort, from real to ""girl gang"". However because of how image-based sports is for women, I didn't realize how much of my perception and participation in sport and individual exercised was dominated by sexist perceptions.",1
"For instance, as a trans woman I recognize that while *I* despise rapists and pedophiles terfs *love* to libelously label us as such, so if their profane cause makes much more headway it'd mean thousands of innocent trans folx being tortured under a guise of scientific inquiry.",0
im ready slutbag,1
"only ever gave 1 slut anything, and I was a young pup, thought I found dat one",1
Why wrongly accuse a man of rape??I dont understand some women really .Now it's going to be difficult for real rape victims to speak up.#fearwomen,1
Puritan Cleaners' Coats For Kids at Gordon Elementary 2020 via #gordonpatriotpride #oneccps,0
I learned needlepoint to pick up chicks when traveling. #pua #mgtow,1
That’s why my main bitches is MY bitches. My MAINS. My fucking family. Only like 5 people I got mad love for &amp; RESPECT for,0
"Ostensibly it should teach this, but instead teaches:* Cuckoldry (step fatherhood glorification)* Mother / female worship* Male acquiescence to female demands* Feminism / The effeminate* Male sacrifice to ungrateful, unworthy wives* Sacrifice for (bad) marriages",1
NORMANDIE??? I SAW PRETTIER WOMEN AND IDK WHO CHOSE NORMANDIE??? not saying she isn’t pretty but we can all agree someone else deserved to win #MissFrance2021,1
